source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,29," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",2,5,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,30," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",2,4,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,29," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",2,5,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,30," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,29," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",2,5,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,30," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",2,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",30,29," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",4,5,0.5,False
USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,68,69," American Gymnastik bakket en uafhængig undersøgelse, som kan sætte lys over, hvordan misbrug af de forhold, der er beskrevet så modigt af ofrene for Larry Nassar kan have gået ubemærket for så længe og omfavne ethvert nødvendigt og passende ændringer."," US Gymnastik støtter en uafhængig undersøgelse, der kan kaste lys over, hvordan misbrug af arrangementet, som anskueliggjort så modigt af ofrene for Larry Nassar, kunne gå uopdaget i så lang tid og er indstillede på, at nødvendige og passende ændringer sker.",2,3,1.0,True
USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,68,70," American Gymnastik bakket en uafhængig undersøgelse, som kan sætte lys over, hvordan misbrug af de forhold, der er beskrevet så modigt af ofrene for Larry Nassar kan have gået ubemærket for så længe og omfavne ethvert nødvendigt og passende ændringer."," USA Gymnastik lægger vægt på en uafhængig efterforskning, som måske kan kaste lys over, hvordan de voldshandlinger, der blev nedtegnet så modigt af overleverne fra Larry Nassars misbrug, kunne være undsluppet afsløring så længe, og accepterer alle nødvendige og passende ændringer.",2,3,1.0,True
USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,68,71," American Gymnastik bakket en uafhængig undersøgelse, som kan sætte lys over, hvordan misbrug af de forhold, der er beskrevet så modigt af ofrene for Larry Nassar kan have gået ubemærket for så længe og omfavne ethvert nødvendigt og passende ændringer."," USA Gymnastik støtter en uafhængig undersøgelse, der kan kaste lys over, hvordan misbrug af den proportionalitet, beskrevet så modigt af ofrene for Larry Nassar kunne have gået uanmeldt så længe, og overgiver sig til enhver nødvendige og passende ændringer.",2,3,1.0,True
USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,68,72," American Gymnastik bakket en uafhængig undersøgelse, som kan sætte lys over, hvordan misbrug af de forhold, der er beskrevet så modigt af ofrene for Larry Nassar kan have gået ubemærket for så længe og omfavne ethvert nødvendigt og passende ændringer."," USA Gymnastics støtter en uafhængig undersøgelse, der kan bringe lys over, hvordan misbrug af procentdelen beskrevet så modigt af overleverne af Larry Nassar, kunne have gået uopdaget så længe, og omfavner eventuelle nødvendige og passende forandringer.",2,3,1.0,True
